CustomerID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
55002,43.0,2.0,160.97,0,3,4,3,10,1,Loyal Customers
55003,45.0,2.0,150.15,1,5,4,2,11,1,Loyal Customers
55004,38.0,2.0,169.2,0,1,4,3,8,3,Champions
55005,41.0,2.0,190.78,0,2,4,4,10,1,Loyal Customers
55006,45.0,2.0,169.22,0,5,4,3,12,1,Loyal Customers
55007,43.0,7.0,227.74,0,3,5,5,13,2,Champions
55008,36.0,5.0,178.43,0,1,5,4,10,3,Champions
55009,43.0,3.0,148.76,0,3,4,2,9,1,Loyal Customers
55010,42.0,2.0,178.46,1,2,4,4,10,1,Loyal Customers
55011,45.0,2.0,153.27,0,5,4,2,11,1,Loyal Customers
55012,43.0,5.0,324.43,0,3,5,5,13,0,Champions
55013,37.0,2.0,156.31,0,1,4,3,8,3,Champions
55014,45.0,2.0,150.52,0,5,4,2,11,1,Loyal Customers
55015,43.0,2.0,169.77,0,3,4,3,10,1,Loyal Customers
55016,34.0,4.0,189.74,0,1,5,4,10,3,Champions
55017,43.0,2.0,155.33,0,3,4,3,10,1,Loyal Customers
55018,43.0,2.0,154.36,1,3,4,3,10,1,Loyal Customers
55019,38.0,5.0,311.06,0,1,5,5,11,0,Champions
55020,42.0,2.0,146.68,0,2,4,2,8,1,Loyal Customers
55021,45.0,2.0,153.53,1,5,4,2,11,1,Loyal Customers
55022,36.0,16.0,295.48,0,1,5,5,11,2,Champions
55023,45.0,2.0,147.9,0,5,4,2,11,1,Loyal Customers
55024,41.0,2.0,161.0,0,2,4,3,9,1,Loyal Customers
55025,45.0,2.0,146.07,1,5,4,2,11,1,Loyal Customers
55026,42.0,2.0,166.15,0,2,4,3,9,1,Loyal Customers
55027,45.0,2.0,168.27,0,5,4,3,12,1,Loyal Customers
55028,43.0,3.0,303.56,0,3,4,5,12,0,Champions
55029,42.0,4.0,156.96,0,2,5,3,10,1,Loyal Customers
55030,42.0,2.0,315.81,0,2,4,5,11,0,Champions
55031,43.0,2.0,214.66,0,3,4,5,12,0,Champions
55032,45.0,2.0,147.1,1,5,4,2,11,1,Loyal Customers
55033,44.0,2.0,170.39,0,4,4,3,11,1,Loyal Customers
55034,38.0,2.0,152.41,0,1,4,2,7,3,Champions
55035,36.0,9.0,159.91,0,1,5,3,9,2,Champions
55036,28.0,14.0,170.41,0,1,5,3,9,2,Champions
55037,43.0,3.0,151.78,0,3,4,2,9,1,Loyal Customers
55038,41.0,2.0,198.79,0,2,4,4,10,0,Champions
55039,42.0,2.0,187.72,0,2,4,4,10,1,Loyal Customers
55040,36.0,2.0,177.2,0,1,4,4,9,3,Champions
55041,43.0,3.0,159.0,0,3,4,3,10,1,Loyal Customers
55042,38.0,2.0,174.98,0,1,4,4,9,3,Champions
55043,43.0,8.0,227.52,0,3,5,5,13,2,Champions
55044,35.0,5.0,152.81,0,1,5,2,8,3,Champions
55045,42.0,2.0,193.52,0,2,4,4,10,1,Loyal Customers
55046,44.0,2.0,174.5,0,4,4,4,12,1,Loyal Customers
55047,38.0,6.0,160.79,0,1,5,3,9,3,Champions
55048,45.0,2.0,256.91,0,5,4,5,14,0,Champions
55049,43.0,5.0,228.77,0,3,5,5,13,0,Champions
55050,37.0,7.0,147.35,0,1,5,2,8,3,Champions
55051,43.0,2.0,230.02,0,3,4,5,12,0,Champions
55052,38.0,8.0,145.11,0,1,5,2,8,2,Champions
55053,45.0,2.0,143.59,1,5,4,2,11,1,Loyal Customers
55054,43.0,2.0,162.6,0,3,4,3,10,1,Loyal Customers
55055,36.0,2.0,302.79,0,1,4,5,10,0,Champions
55056,44.0,2.0,193.33,0,4,4,4,12,1,Loyal Customers
55057,37.0,2.0,193.12,0,1,4,4,9,3,Champions
55058,40.0,2.0,176.71,0,2,4,4,10,3,Champions
55059,38.0,2.0,322.4,0,1,4,5,10,0,Champions
55060,45.0,2.0,312.11,0,5,4,5,14,0,Champions
55061,38.0,2.0,161.92,0,1,4,3,8,3,Champions
55062,45.0,2.0,150.59,0,5,4,2,11,1,Loyal Customers
55063,42.0,2.0,150.17,0,2,4,2,8,1,Loyal Customers
55064,45.0,2.0,191.23,0,5,4,4,13,1,Loyal Customers
55065,45.0,2.0,307.65,0,5,4,5,14,0,Champions
55066,38.0,2.0,286.24,0,1,4,5,10,0,Champions
55067,45.0,2.0,150.85,0,5,4,2,11,1,Loyal Customers
55068,35.0,4.0,307.13,0,1,5,5,11,0,Champions
55069,37.0,2.0,208.8,0,1,4,4,9,3,Champions
55070,44.0,2.0,154.94,0,4,4,3,11,1,Loyal Customers
55071,44.0,2.0,137.23,0,4,4,1,9,1,Loyal Customers
55072,45.0,2.0,136.18,1,5,4,1,10,1,Loyal Customers
55073,43.0,3.0,153.75,0,3,4,3,10,1,Loyal Customers
55074,34.0,2.0,313.24,1,1,4,5,10,0,Champions
55075,45.0,16.0,260.77,0,5,5,5,15,2,Champions
55076,43.0,3.0,151.25,1,3,4,2,9,1,Loyal Customers
55077,37.0,2.0,312.89,0,1,4,5,10,0,Champions
55078,43.0,2.0,170.38,0,3,4,3,10,1,Loyal Customers
55079,35.0,12.0,323.47,0,1,5,5,11,2,Champions
55080,43.0,6.0,230.12,0,3,5,5,13,0,Champions
55081,35.0,6.0,169.44,0,1,5,3,9,3,Champions
55082,43.0,2.0,146.54,0,3,4,2,9,1,Loyal Customers
55083,32.0,15.0,316.9,0,1,5,5,11,2,Champions
55084,37.0,2.0,169.9,0,1,4,3,8,3,Champions
55085,43.0,3.0,160.06,0,3,4,3,10,1,Loyal Customers
55086,45.0,2.0,148.72,0,5,4,2,11,1,Loyal Customers
55087,43.0,16.0,227.31,0,3,5,5,13,2,Champions
55088,33.0,6.0,179.1,0,1,5,4,10,3,Champions
55089,40.0,2.0,204.78,1,2,4,4,10,3,Champions
55090,43.0,3.0,163.67,0,3,4,3,10,1,Loyal Customers
55091,38.0,8.0,153.38,0,1,5,2,8,2,Champions
55092,38.0,2.0,171.95,0,1,4,3,8,3,Champions
55093,38.0,8.0,158.39,1,1,5,3,9,2,Champions
55094,43.0,2.0,145.8,0,3,4,2,9,1,Loyal Customers
55095,44.0,3.0,145.96,0,4,4,2,10,1,Loyal Customers
55096,37.0,2.0,187.09,0,1,4,4,9,3,Champions
55097,45.0,2.0,305.61,0,5,4,5,14,0,Champions
55098,43.0,16.0,296.23,0,3,5,5,13,2,Champions
55099,43.0,3.0,148.72,0,3,4,2,9,1,Loyal Customers
55100,44.0,2.0,173.83,1,4,4,4,12,1,Loyal Customers
55101,42.0,2.0,164.04,1,2,4,3,9,1,Loyal Customers
55102,38.0,7.0,171.27,0,1,5,3,9,2,Champions
55103,38.0,2.0,195.94,0,1,4,4,9,3,Champions
55104,38.0,6.0,159.23,0,1,5,3,9,3,Champions
55105,40.0,8.0,191.74,0,2,5,4,11,2,Champions
55106,43.0,2.0,293.8,0,3,4,5,12,0,Champions
55107,43.0,2.0,215.94,1,3,4,5,12,0,Champions
55108,43.0,8.0,209.46,1,3,5,5,13,2,Champions
55109,37.0,2.0,244.16000000000005,0,1,4,5,10,0,Champions
55110,38.0,2.0,170.34,0,1,4,3,8,3,Champions
55111,43.0,10.0,223.52,0,3,5,5,13,2,Champions
55112,36.0,12.0,186.51,0,1,5,4,10,2,Champions
55113,43.0,3.0,148.02,1,3,4,2,9,1,Loyal Customers
55114,43.0,2.0,148.62,1,3,4,2,9,1,Loyal Customers
55115,35.0,3.0,303.61,0,1,4,5,10,0,Champions
55116,34.0,10.0,316.87,0,1,5,5,11,2,Champions
55117,38.0,8.0,322.17,0,1,5,5,11,2,Champions
55118,45.0,2.0,160.44,0,5,4,3,12,1,Loyal Customers
55119,43.0,2.0,210.0,0,3,4,5,12,0,Champions
55120,37.0,9.0,171.61,0,1,5,3,9,2,Champions
55121,38.0,2.0,166.03,0,1,4,3,8,3,Champions
55122,44.0,2.0,167.49,0,4,4,3,11,1,Loyal Customers
55123,35.0,2.0,265.26,0,1,4,5,10,0,Champions
55124,38.0,2.0,193.93,0,1,4,4,9,3,Champions
55125,39.0,10.0,186.25,0,2,5,4,11,2,Champions
55126,43.0,2.0,161.69,0,3,4,3,10,1,Loyal Customers
55127,43.0,6.0,225.08,1,3,5,5,13,0,Champions
55128,42.0,2.0,148.87,0,2,4,2,8,1,Loyal Customers
55129,32.0,7.0,171.39,0,1,5,3,9,3,Champions
55130,37.0,2.0,203.98,0,1,4,4,9,3,Champions
55131,45.0,2.0,150.34,0,5,4,2,11,1,Loyal Customers
55132,42.0,2.0,256.42,0,2,4,5,11,0,Champions
55133,45.0,2.0,141.11,0,5,4,2,11,1,Loyal Customers
55134,45.0,2.0,178.63,0,5,4,4,13,1,Loyal Customers
55135,45.0,2.0,175.71,0,5,4,4,13,1,Loyal Customers
55136,37.0,4.0,261.95,1,1,5,5,11,0,Champions
55137,36.0,2.0,259.02,0,1,4,5,10,0,Champions
55138,45.0,2.0,145.29,0,5,4,2,11,1,Loyal Customers
55139,37.0,12.0,188.77,0,1,5,4,10,2,Champions
55140,38.0,8.0,179.29,0,1,5,4,10,2,Champions
55141,45.0,2.0,152.85,1,5,4,2,11,1,Loyal Customers
55142,43.0,4.0,171.14,1,3,5,3,11,1,Loyal Customers
55143,42.0,2.0,151.1,0,2,4,2,8,1,Loyal Customers
55144,34.0,5.0,191.87,0,1,5,4,10,3,Champions
55145,41.0,2.0,172.24,0,2,4,3,9,1,Loyal Customers
55146,38.0,7.0,186.79,1,1,5,4,10,2,Champions
55147,41.0,2.0,186.2,0,2,4,4,10,1,Loyal Customers
55148,43.0,4.0,230.96,0,3,5,5,13,0,Champions
55149,42.0,4.0,179.67,0,2,5,4,11,1,Loyal Customers
55150,42.0,2.0,154.96,0,2,4,3,9,1,Loyal Customers
55151,43.0,2.0,224.98,0,3,4,5,12,0,Champions
55152,43.0,2.0,165.78,0,3,4,3,10,1,Loyal Customers
55153,40.0,2.0,234.2,0,2,4,5,11,0,Champions
55154,43.0,2.0,187.32,0,3,4,4,11,1,Loyal Customers
55155,43.0,2.0,257.47,0,3,4,5,12,0,Champions
55156,37.0,2.0,165.81,0,1,4,3,8,3,Champions
55157,41.0,5.0,182.69,0,2,5,4,11,3,Champions
55158,38.0,8.0,148.94,1,1,5,2,8,2,Champions
55159,44.0,2.0,164.04,0,4,4,3,11,1,Loyal Customers
55160,36.0,2.0,292.99,0,1,4,5,10,0,Champions
55161,41.0,2.0,154.5,0,2,4,3,9,1,Loyal Customers
55162,43.0,2.0,161.29,0,3,4,3,10,1,Loyal Customers
55163,43.0,3.0,218.62,0,3,4,5,12,0,Champions
55164,43.0,2.0,157.29,0,3,4,3,10,1,Loyal Customers
55165,38.0,2.0,160.78,0,1,4,3,8,3,Champions
55166,36.0,2.0,204.88,0,1,4,4,9,3,Champions
55167,42.0,2.0,167.84,1,2,4,3,9,1,Loyal Customers
55168,38.0,8.0,200.53,1,1,5,4,10,2,Champions
55169,38.0,13.0,298.28,0,1,5,5,11,2,Champions
55170,40.0,2.0,322.01,0,2,4,5,11,0,Champions
55171,45.0,2.0,272.32,0,5,4,5,14,0,Champions
55172,43.0,2.0,217.78,0,3,4,5,12,0,Champions
55173,45.0,2.0,138.59,1,5,4,1,10,1,Loyal Customers
55174,43.0,2.0,172.79,0,3,4,3,10,1,Loyal Customers
55175,45.0,2.0,289.22,0,5,4,5,14,0,Champions
55176,42.0,2.0,154.96,0,2,4,3,9,1,Loyal Customers
55177,45.0,2.0,137.61,1,5,4,1,10,1,Loyal Customers
55178,41.0,2.0,145.99,0,2,4,2,8,1,Loyal Customers
55179,37.0,2.0,183.1,0,1,4,4,9,3,Champions
55180,43.0,2.0,181.47,0,3,4,4,11,1,Loyal Customers
55181,43.0,2.0,159.2,0,3,4,3,10,1,Loyal Customers
55182,43.0,3.0,169.0,1,3,4,3,10,1,Loyal Customers
55183,42.0,2.0,160.0,0,2,4,3,9,1,Loyal Customers
55184,45.0,2.0,145.66,0,5,4,2,11,1,Loyal Customers
55185,39.0,6.0,296.69,0,2,5,5,12,0,Champions
55186,42.0,2.0,166.62,0,2,4,3,9,1,Loyal Customers
55187,43.0,2.0,217.04,0,3,4,5,12,0,Champions
55188,43.0,2.0,157.94,0,3,4,3,10,1,Loyal Customers
55189,42.0,2.0,146.27,0,2,4,2,8,1,Loyal Customers
55190,38.0,2.0,164.75,0,1,4,3,8,3,Champions
55191,36.0,2.0,232.93,0,1,4,5,10,3,Champions
55192,43.0,5.0,225.96,1,3,5,5,13,0,Champions
55193,45.0,2.0,161.46,1,5,4,3,12,1,Loyal Customers
55194,38.0,5.0,199.46,1,1,5,4,10,3,Champions
55195,38.0,2.0,233.51,0,1,4,5,10,0,Champions
55196,43.0,2.0,146.09,0,3,4,2,9,1,Loyal Customers
55197,43.0,3.0,162.22,1,3,4,3,10,1,Loyal Customers
55198,43.0,2.0,218.8,0,3,4,5,12,0,Champions
55199,43.0,3.0,179.86,0,3,4,4,11,1,Loyal Customers
55200,43.0,3.0,152.42,1,3,4,2,9,1,Loyal Customers
55201,37.0,5.0,262.57,0,1,5,5,11,0,Champions
55202,43.0,2.0,209.63,0,3,4,5,12,0,Champions
55203,42.0,2.0,156.62,0,2,4,3,9,1,Loyal Customers
55204,37.0,9.0,290.98,0,1,5,5,11,2,Champions
55205,43.0,2.0,191.51,0,3,4,4,11,1,Loyal Customers
55206,43.0,2.0,148.45,0,3,4,2,9,1,Loyal Customers
55207,42.0,2.0,159.2,0,2,4,3,9,1,Loyal Customers
55208,42.0,2.0,168.73,0,2,4,3,9,1,Loyal Customers
55209,33.0,4.0,172.59,0,1,5,3,9,3,Champions
55210,43.0,3.0,178.01,0,3,4,4,11,1,Loyal Customers
55211,37.0,6.0,161.73,0,1,5,3,9,3,Champions
55212,45.0,2.0,172.68,0,5,4,3,12,1,Loyal Customers
55213,45.0,2.0,137.74,0,5,4,1,10,1,Loyal Customers
55214,37.0,3.0,174.0,0,1,4,4,9,3,Champions
55215,43.0,2.0,229.66,0,3,4,5,12,0,Champions
55216,36.0,7.0,295.07,0,1,5,5,11,2,Champions
55217,43.0,2.0,154.09,1,3,4,3,10,1,Loyal Customers
55218,45.0,2.0,182.65,1,5,4,4,13,1,Loyal Customers
55219,35.0,11.0,170.99,1,1,5,3,9,2,Champions
55220,45.0,2.0,149.04,0,5,4,2,11,1,Loyal Customers
55221,45.0,2.0,156.72,1,5,4,3,12,1,Loyal Customers
55222,45.0,2.0,145.33,0,5,4,2,11,1,Loyal Customers
55223,43.0,3.0,227.09,0,3,4,5,12,0,Champions
55224,43.0,2.0,211.2,0,3,4,5,12,0,Champions
55225,42.0,2.0,145.64,0,2,4,2,8,1,Loyal Customers
55226,43.0,2.0,165.35,0,3,4,3,10,1,Loyal Customers
55227,43.0,2.0,163.38,0,3,4,3,10,1,Loyal Customers
55228,43.0,2.0,170.91,0,3,4,3,10,1,Loyal Customers
55229,45.0,2.0,150.61,1,5,4,2,11,1,Loyal Customers
55230,45.0,2.0,140.63,0,5,4,1,10,1,Loyal Customers
55231,42.0,2.0,173.98,0,2,4,4,10,1,Loyal Customers
55232,43.0,2.0,172.89,0,3,4,3,10,1,Loyal Customers
55233,43.0,2.0,156.8,0,3,4,3,10,1,Loyal Customers
55234,38.0,2.0,190.49,0,1,4,4,9,3,Champions
55235,45.0,2.0,188.88,0,5,4,4,13,1,Loyal Customers
55236,45.0,2.0,237.44,0,5,4,5,14,0,Champions
55237,33.0,2.0,285.32,0,1,4,5,10,0,Champions
55238,38.0,2.0,148.62,1,1,4,2,7,3,Champions
55239,28.0,15.0,288.28,0,1,5,5,11,2,Champions
55240,43.0,3.0,208.76,0,3,4,4,11,0,Champions
55241,44.0,6.0,291.06,0,4,5,5,14,0,Champions
55242,43.0,4.0,211.06,0,3,5,5,13,0,Champions
55243,43.0,2.0,147.72,0,3,4,2,9,1,Loyal Customers
55244,45.0,2.0,145.18,1,5,4,2,11,1,Loyal Customers
55245,39.0,9.0,195.83,0,2,5,4,11,2,Champions
55246,38.0,8.0,165.84,1,1,5,3,9,2,Champions
55247,36.0,14.0,269.11,0,1,5,5,11,2,Champions
55248,38.0,6.0,148.08,0,1,5,2,8,3,Champions
55249,45.0,2.0,173.41,0,5,4,4,13,1,Loyal Customers
55250,38.0,4.0,167.85,0,1,5,3,9,3,Champions
55251,43.0,2.0,222.15,0,3,4,5,12,0,Champions
55252,43.0,2.0,168.2,0,3,4,3,10,1,Loyal Customers
55253,42.0,2.0,146.32,0,2,4,2,8,1,Loyal Customers
55254,43.0,14.0,226.24,0,3,5,5,13,2,Champions
55255,44.0,8.0,179.73,0,4,5,4,13,2,Champions
55256,38.0,6.0,177.07,0,1,5,4,10,3,Champions
55257,38.0,8.0,289.37,0,1,5,5,11,2,Champions
55258,45.0,2.0,147.96,0,5,4,2,11,1,Loyal Customers
55259,43.0,3.0,165.69,0,3,4,3,10,1,Loyal Customers
55260,38.0,8.0,199.41,0,1,5,4,10,2,Champions
55261,43.0,5.0,149.3,0,3,5,2,10,1,Loyal Customers
55262,40.0,3.0,183.78,0,2,4,4,10,3,Champions
55263,43.0,2.0,151.44,0,3,4,2,9,1,Loyal Customers
55264,38.0,8.0,189.39,0,1,5,4,10,2,Champions
55265,45.0,2.0,149.51,0,5,4,2,11,1,Loyal Customers
55266,43.0,3.0,188.92,0,3,4,4,11,1,Loyal Customers
55267,43.0,7.0,222.14,1,3,5,5,13,2,Champions
55268,43.0,2.0,185.77,0,3,4,4,11,1,Loyal Customers
55269,43.0,2.0,149.5,0,3,4,2,9,1,Loyal Customers
55270,43.0,2.0,217.5,0,3,4,5,12,0,Champions
55271,45.0,2.0,145.74,1,5,4,2,11,1,Loyal Customers
55272,43.0,2.0,226.69,1,3,4,5,12,0,Champions
55273,41.0,2.0,173.55,1,2,4,4,10,1,Loyal Customers
55274,43.0,2.0,165.87,0,3,4,3,10,1,Loyal Customers
55275,39.0,8.0,148.67,0,2,5,2,9,2,Champions
55276,45.0,2.0,154.72,0,5,4,3,12,1,Loyal Customers
55277,32.0,3.0,320.86,0,1,4,5,10,0,Champions
55278,44.0,3.0,179.84,0,4,4,4,12,1,Loyal Customers
55279,45.0,2.0,145.61,0,5,4,2,11,1,Loyal Customers
55280,43.0,8.0,224.24,0,3,5,5,13,2,Champions
55281,43.0,2.0,166.98,0,3,4,3,10,1,Loyal Customers
55282,45.0,2.0,193.15,0,5,4,4,13,1,Loyal Customers
55283,40.0,2.0,172.23,0,2,4,3,9,3,Champions
55284,41.0,2.0,186.42,0,2,4,4,10,1,Loyal Customers
55285,39.0,8.0,207.37,0,2,5,4,11,2,Champions
55286,43.0,2.0,213.53,0,3,4,5,12,0,Champions
55287,45.0,2.0,318.31,0,5,4,5,14,0,Champions
55288,43.0,3.0,145.73,0,3,4,2,9,1,Loyal Customers
55289,43.0,2.0,180.62,0,3,4,4,11,1,Loyal Customers
55290,44.0,2.0,321.13,0,4,4,5,13,0,Champions
55291,37.0,7.0,159.07,0,1,5,3,9,3,Champions
55292,38.0,8.0,175.63,0,1,5,4,10,2,Champions
55293,43.0,2.0,171.39,0,3,4,3,10,1,Loyal Customers
55294,43.0,2.0,173.76,0,3,4,4,11,1,Loyal Customers
55295,44.0,2.0,151.9,0,4,4,2,10,1,Loyal Customers
55296,33.0,2.0,300.67,0,1,4,5,10,0,Champions
55297,45.0,2.0,149.08,1,5,4,2,11,1,Loyal Customers
55298,42.0,2.0,153.14,0,2,4,2,8,1,Loyal Customers
55299,32.0,2.0,237.45,0,1,4,5,10,3,Champions
55300,43.0,2.0,158.12,0,3,4,3,10,1,Loyal Customers
55301,35.0,2.0,315.49,0,1,4,5,10,0,Champions
55302,44.0,2.0,146.41,0,4,4,2,10,1,Loyal Customers
55303,41.0,2.0,182.69,0,2,4,4,10,1,Loyal Customers
55304,40.0,5.0,168.85,0,2,5,3,10,3,Champions
55305,42.0,2.0,178.32,0,2,4,4,10,1,Loyal Customers
55306,44.0,2.0,171.63,0,4,4,3,11,1,Loyal Customers
55307,43.0,8.0,172.24,0,3,5,3,11,2,Champions
55308,41.0,2.0,157.11,0,2,4,3,9,1,Loyal Customers
55309,38.0,8.0,178.77,0,1,5,4,10,2,Champions
55310,38.0,2.0,165.66,0,1,4,3,8,3,Champions
55311,35.0,2.0,177.08,0,1,4,4,9,3,Champions
55312,45.0,2.0,173.77,0,5,4,4,13,1,Loyal Customers
55313,43.0,3.0,156.17,0,3,4,3,10,1,Loyal Customers
55314,45.0,2.0,140.69,1,5,4,1,10,1,Loyal Customers
55315,45.0,2.0,321.58,0,5,4,5,14,0,Champions
55316,38.0,2.0,155.69,0,1,4,3,8,3,Champions
55317,43.0,15.0,229.35,0,3,5,5,13,2,Champions
55318,36.0,3.0,166.48,0,1,4,3,8,3,Champions
55319,43.0,2.0,182.68,0,3,4,4,11,1,Loyal Customers
55320,37.0,4.0,175.42,0,1,5,4,10,3,Champions
55321,36.0,4.0,182.7,0,1,5,4,10,3,Champions
55322,43.0,2.0,202.56,0,3,4,4,11,1,Loyal Customers
55323,43.0,7.0,228.06,1,3,5,5,13,2,Champions
55324,38.0,8.0,164.36,0,1,5,3,9,2,Champions
55325,42.0,4.0,204.45,0,2,5,4,11,0,Champions
55326,43.0,2.0,182.43,0,3,4,4,11,1,Loyal Customers
55327,43.0,3.0,277.02,0,3,4,5,12,0,Champions
55328,43.0,3.0,179.4,1,3,4,4,11,1,Loyal Customers
55329,42.0,2.0,162.6,0,2,4,3,9,1,Loyal Customers
55330,43.0,2.0,160.17,0,3,4,3,10,1,Loyal Customers
55331,43.0,2.0,150.8,0,3,4,2,9,1,Loyal Customers
55332,42.0,2.0,146.66,1,2,4,2,8,1,Loyal Customers
55333,41.0,2.0,183.69,0,2,4,4,10,1,Loyal Customers
55334,43.0,2.0,205.08,0,3,4,4,11,1,Loyal Customers
55335,38.0,2.0,177.06,0,1,4,4,9,3,Champions
55336,45.0,2.0,177.95,0,5,4,4,13,1,Loyal Customers
55337,43.0,2.0,289.13,0,3,4,5,12,0,Champions
55338,34.0,2.0,257.69,0,1,4,5,10,0,Champions
55339,43.0,3.0,152.83,0,3,4,2,9,1,Loyal Customers
55340,36.0,8.0,179.33,0,1,5,4,10,2,Champions
55341,42.0,2.0,145.13,0,2,4,2,8,1,Loyal Customers
55342,33.0,3.0,264.66,0,1,4,5,10,0,Champions
55343,43.0,2.0,168.74,0,3,4,3,10,1,Loyal Customers
55344,41.0,2.0,193.42,0,2,4,4,10,1,Loyal Customers
55345,38.0,5.0,299.26,0,1,5,5,11,0,Champions
55346,34.0,7.0,301.03,0,1,5,5,11,2,Champions
55347,38.0,7.0,170.81,1,1,5,3,9,2,Champions
55348,36.0,3.0,172.35,0,1,4,3,8,3,Champions
55349,36.0,2.0,166.87,0,1,4,3,8,3,Champions
55350,41.0,2.0,180.05,0,2,4,4,10,1,Loyal Customers
55351,39.0,2.0,179.7,0,2,4,4,10,3,Champions
55352,43.0,2.0,179.76,0,3,4,4,11,1,Loyal Customers
55353,43.0,3.0,150.87,0,3,4,2,9,1,Loyal Customers
55354,42.0,4.0,149.4,0,2,5,2,9,1,Loyal Customers
55355,43.0,2.0,284.72,0,3,4,5,12,0,Champions
55356,45.0,2.0,278.79,0,5,4,5,14,0,Champions
55357,43.0,2.0,195.82,0,3,4,4,11,1,Loyal Customers
55358,43.0,2.0,152.28,0,3,4,2,9,1,Loyal Customers
55359,43.0,2.0,178.68,0,3,4,4,11,1,Loyal Customers
55360,43.0,2.0,178.47,0,3,4,4,11,1,Loyal Customers
55361,43.0,3.0,156.95,0,3,4,3,10,1,Loyal Customers
55362,43.0,2.0,164.89,1,3,4,3,10,1,Loyal Customers
55363,45.0,2.0,158.06,0,5,4,3,12,1,Loyal Customers
55364,43.0,2.0,195.05,0,3,4,4,11,1,Loyal Customers
55365,38.0,8.0,151.55,1,1,5,2,8,2,Champions
55366,45.0,2.0,138.93,1,5,4,1,10,1,Loyal Customers
55367,38.0,6.0,150.7,0,1,5,2,8,3,Champions
55368,43.0,2.0,160.37,0,3,4,3,10,1,Loyal Customers
55369,32.0,5.0,164.86,0,1,5,3,9,3,Champions
55370,45.0,2.0,233.83,0,5,4,5,14,0,Champions
55371,32.0,3.0,145.28,0,1,4,2,7,3,Champions
55372,43.0,2.0,220.25,0,3,4,5,12,0,Champions
55373,38.0,9.0,154.29,0,1,5,3,9,2,Champions
55374,43.0,2.0,147.75,1,3,4,2,9,1,Loyal Customers
55375,38.0,7.0,203.79,0,1,5,4,10,2,Champions
55376,41.0,2.0,174.3,0,2,4,4,10,1,Loyal Customers
55377,37.0,9.0,203.47,0,1,5,4,10,2,Champions
55378,41.0,2.0,169.01,0,2,4,3,9,1,Loyal Customers
55379,43.0,9.0,217.41,0,3,5,5,13,2,Champions
55380,43.0,2.0,154.74,0,3,4,3,10,1,Loyal Customers
55381,38.0,7.0,170.02,0,1,5,3,9,2,Champions
55382,41.0,2.0,232.48,0,2,4,5,11,0,Champions
55383,45.0,2.0,140.55,1,5,4,1,10,1,Loyal Customers
55384,35.0,2.0,254.36,1,1,4,5,10,0,Champions
55385,43.0,2.0,148.05,0,3,4,2,9,1,Loyal Customers
55386,39.0,9.0,292.04,0,2,5,5,12,2,Champions
55387,42.0,2.0,159.33,0,2,4,3,9,1,Loyal Customers
55388,42.0,2.0,159.77,0,2,4,3,9,1,Loyal Customers
55389,43.0,2.0,189.3,0,3,4,4,11,1,Loyal Customers
55390,45.0,2.0,190.16,0,5,4,4,13,1,Loyal Customers
55391,43.0,2.0,164.07,0,3,4,3,10,1,Loyal Customers
55392,36.0,2.0,180.62,0,1,4,4,9,3,Champions
55393,38.0,2.0,193.83,0,1,4,4,9,3,Champions
55394,37.0,2.0,153.62,0,1,4,2,7,3,Champions
55395,45.0,2.0,174.78,0,5,4,4,13,1,Loyal Customers
55396,43.0,2.0,228.68,0,3,4,5,12,0,Champions
55397,43.0,3.0,186.34,1,3,4,4,11,1,Loyal Customers
55398,45.0,2.0,192.35,1,5,4,4,13,1,Loyal Customers
55399,43.0,2.0,157.95,0,3,4,3,10,1,Loyal Customers
55400,41.0,2.0,177.38,0,2,4,4,10,1,Loyal Customers
55401,37.0,6.0,189.72,0,1,5,4,10,3,Champions
55402,43.0,2.0,221.1,0,3,4,5,12,0,Champions
55403,37.0,13.0,323.33,0,1,5,5,11,2,Champions
55404,43.0,2.0,222.56,0,3,4,5,12,0,Champions
55405,38.0,2.0,174.68,0,1,4,4,9,3,Champions
55406,44.0,3.0,146.45,0,4,4,2,10,1,Loyal Customers
55407,43.0,2.0,146.8,1,3,4,2,9,1,Loyal Customers
55408,43.0,2.0,208.46,0,3,4,4,11,0,Champions
55409,41.0,2.0,159.45,0,2,4,3,9,1,Loyal Customers
55410,43.0,3.0,152.6,1,3,4,2,9,1,Loyal Customers
55411,43.0,2.0,187.94,0,3,4,4,11,1,Loyal Customers
55412,38.0,2.0,196.4,0,1,4,4,9,3,Champions
55413,43.0,2.0,154.32,0,3,4,3,10,1,Loyal Customers
55414,38.0,2.0,176.47,0,1,4,4,9,3,Champions
55415,41.0,2.0,170.07,0,2,4,3,9,1,Loyal Customers
55416,43.0,2.0,210.64,1,3,4,5,12,0,Champions
55417,40.0,2.0,149.68,0,2,4,2,8,3,Champions
55418,45.0,2.0,206.61,1,5,4,4,13,1,Loyal Customers
55419,45.0,2.0,146.09,0,5,4,2,11,1,Loyal Customers
55420,38.0,2.0,177.94,0,1,4,4,9,3,Champions
55421,38.0,2.0,152.18,0,1,4,2,7,3,Champions
55422,45.0,2.0,183.11,0,5,4,4,13,1,Loyal Customers
55423,45.0,2.0,149.37,1,5,4,2,11,1,Loyal Customers
